,media name,media,post,link
396,BuzzFeed News,BuzzFeedNews,A phone number featured in Netflix's Don't Look Up actually directs callers to a sex  hotline in real life.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fnicolefallert%2Fcovid-omicron-us-million-cases%3Fd_id%3D3014592%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2uihDomQGpyndkbdm4V4mHwOvgPlrFDZlXTGEyi1omJw6fZmyjHUilFl4&h=AT1oT9zKnS0K8u7fehJC60cUlb-BGIQyVWA0acAiHzmasvtijnh03f74IXuPwmj8SaLOgkjQWVu2p7H5_wqBxPL4MwoILHw--T977vhEKBbOcg1d6Qh7LsmLlVDX_4PTPU69fckn8INyox-De2XU&__tn__=%2CmH-R&c[0]=AT3OI2uObw83BEajR95F2OfVxuzFWeFQjRT_E6tb1SSrDHHo1RiEROhdhjbKfNid-oglPprztsg_EikqfThN-uWVt5wFZSg-X9rbz2bboCw4oeV3a1PRYxaAvMep6mNX0GjIwIjg9IC_pNNZ9AQfwC-SBMfT8kxJUVcbpsHiq4HzX6g
397,BuzzFeed News,BuzzFeedNews,"""I won’t be shamed for it! I had a blast ... No apologies for my drinking on New Year’s Eve. None.""",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fvirginia-i95-traffic-jam-snow%3Fd_id%3D3014389%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR28GV0BGRJbFJCqlZ9rFLXoYhAVzotwoxcrGlN4aOLup9lOEYMon6wxUlI&h=AT09twN2sI_xOyGlTkDcGfta2pMAz6hGnIJqLLJA7T9c7gtkRj6BPPmin-xkza0Rw--5thXuWCwSUxnB2P9Z6EQ-yt0mpwciNAFKY813qdUk8ihYHMRW9RssXkn8-5rsIxjsclW5G0poxm9O3OIM&__tn__=%2CmH-R&c[0]=AT2WVx5DeyYyrM8nvOP-az61ix7bNvbU8b7gTtH_Whi_k4Xa22VCim_uhmnloAmJaSeaTztRpMyn4ny41LWK2sNZTJIU-5YFk7wblotwfpFZQ16tVocT0tatU9ux6aUPgVyH-W06vg2hwGM9u8tpxjaEBkVPgpx0CsCXjr4T0VG_M-g
398,BuzzFeed News,BuzzFeedNews,"Probation? A $5,000 fine? A month or two in prison?",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Frichardnieva%2Fgoogle-glass-creator-is-experimenting-with-a-smart-retainer%3Fd_id%3D3014177%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0L9arxuxd-oK4KmB-bnmByIYv8WUuhHZDhTBjGAWH7BURx64DshfReMiY&h=AT0EC4GTUivarw525AgoH6zjHfgAVgHCIO30shbU1MwWeyUIB5key5qTmlHuiOCMTjuD2MPq4rDWbvLg46tm4Mb0n12rsdKe7vLmS3IDEOFxhZVSn1qSWYOgo1t1QQFSCr89Relw3iCJMxjGvwEp&__tn__=%2CmH-R&c[0]=AT3vH5v91F1Vrctaa7nmV7s3woBR9GDyHwa2S13hYBXBT4dqHsZON2POVziv_dZhFCoBJa01C4l1j5ANwfk7-0RWn7D5OXTKZ6XcHAe39exV315Q6AtFhIU8T37i5wmK8PtB6qDxw4-IgRm6P99v4dXFWJHoF-AXBgoZ_D3jPoebZuU
399,BuzzFeed News,BuzzFeedNews,"“My actions certainly have not lined up with the way I view you,” Tristan Thompson wrote on his Instagram story.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fkatherinemiller%2Fmarvel-mcu-world-ending-pandemic%3Fd_id%3D3013246%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0bl3IdSlxgKSqMrd6B0sRWKsFzGaYvi8lNZ4OS5XOWJW3Z_ct6XMBONvs&h=AT1vowmW0ZYfIjf_3SZ5j6iXQ6S1fstH3_uJWwwSZbobmDu5c9ja6IjZfAouRr_nqE0H5W2BgUqdlmrj5qdfheONPnfngX6WqOBqhSHpSZ-eOdIO96f09VK1nRZwM2EaILC2KYD7sGsN5Okgk8sK&__tn__=%2CmH-R&c[0]=AT1D8WkwWWLm1gtaeq6wGPdSEQasNb_9-kuR9izY6bswuYaZrJFeOCdzXfVBFq6eWX_g4d5S0UyeNJRAkm69ZdyDFkOdhRW3-9mgteNPVEoAtySyA15WUR3BewP3EZxuJ5LGmFldruQZP3h7sPSM7I4-QwEUldvxkdPt_jD-9yTV0UU
400,BuzzFeed News,BuzzFeedNews,Here's a look at Betty White's life in photos,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Ftristan-thompson-paternity-test-khloe-kardashian-apology%3Fd_id%3D3012943%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1Q5eEdVBhLPLAaGEJt0Xgv4AbCusYT3oVerhuUSN-1BJHILdOovWbb_Fc&h=AT1wuI6rD-KQAcNDdKavhlCc6ybb1mJiAkvmErwQlgwoWBhQ0DF0ribQUFBV48s1zbTjKoE5xCk8VpB_mE4sGETtqNMJVIQv8tL3vzfPArzSM1rx0vuP8BMul46IEBx1yznGzqQYh1vOxFPWmhDL&__tn__=%2CmH-R&c[0]=AT04oLcyCWkptj4OR9AC4LjEo_Dv-KRCMmDHkfF2TO8hr3NSPCjYM_plGG_4a-oc_cbceka0NBEDMcqsmN8pTKg7-emO6TIC4UqGJ657jvlCTfaOGpJz9lufWO8Fv66SMVhwoW_ImiAOkqssckofWzPp3EOjdJrmP04E9Du6w4aZ4XU
401,BuzzFeed News,BuzzFeedNews,"Meet Peniel Enchill, the graphic artist behind the iconic “Woman Stepping Into the New Year” artwork",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fzoetillman%2Fcapitol-riot-judges-accountability-trump-insurrection%3Fd_id%3D3013242%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1ecxLDi4c3d_EWGAH2KNi8nuDWaQ1jsgLTnNnMSTJptpeUhJ74S105YtE&h=AT0Z9Um1kcWWazxr8oAtbWltM96HJlBexbC1eifQmjGfWpgaP4nZynlTBqKsS3EpLJOf6PpmmJ4QJnYNmycKWGEHbcVVxKiYBqQKDHPY5r5mefC0GgCToewkTLf-7cPP6MjQ8Vs6z4HpL5BEQwFN&__tn__=%2CmH-R&c[0]=AT0zP-FTfA4ApH-TeEXHtxSSVGAYPRHlSd9u1g3uJ7Tr0xhhJGBIocyUyLtFKf_6Y5a3Enp5vL73syqWQjnJrq51u_ja28sw2zoeHQsZoBmGbeEL2gRVvAby7PJu7HWlt4SW9voIteuLrqNGl2bNkKUGzuUM6MKsremyfXdCzw9131U
402,BuzzFeed News,BuzzFeedNews,Meet SilentSpeller: A smart retainer from one of the creators of Google Glass that could let you text with your tongue.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fsome-of-our-favorite-photographers-shared-their-new-years%3Fd_id%3D3012934%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT2-BZ2ILvEBrivbP9dVz-2YKN5ODc7YONXNHVztC8FJdxiK7Ep3xVJTPeXjqjbw2J9Qfvx9-EEOX4UCOgwWkle9jsSRj_whQ_pYZEnIXp7267YK8TGXCS0Re1T6-JXIJX1WRieLw9TMVV5AYvi5&__tn__=%2CmH-R&c[0]=AT2dXsPzcb7HKeRTa_YxUBkGZKHoU1J4WBvUVEpB7RRuQNlajgKe54_7_xue4XiVPdYEU3q9Co27MHt0BTt98ZKChdRtm_3CyzwtdBdymvpTXsWpBb-Q2puzz-bknQKMKPLuPsgSbmvdv7vrQYOECaXLLslXPNFTHHTMn7cX7GuDvNs
403,BuzzFeed News,BuzzFeedNews,Huge decisions will be made in the next few years about who gets water from the shrinking Colorado River. Basin tribes are fighting to get their share.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fvirginia-i95-traffic-jam-snow%3Fd_id%3D3012878%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0DLr2YrG8yAiODWBNDjEUal2e0Mh29wBwKV6n3h0HEJonucykAdAGfQqI&h=AT2_W9-t746D01pNs_dHLqfLMJ9CGtgj50CIQzIfo5iInF_rUAs5PK8eFv3fErn9Uhra6AbIvipoYr5yuVglwlAVpWTg_7cHabYNyZjjkN76Lb82A0MaLQTQi-w2vU1ZOtRmQ06HJPKlw7mQLtup&__tn__=%2CmH-R&c[0]=AT0Jr3N5rdiwT4EiNV2FHHz2c24ZbXdnUqcHvnaQnXfxaa9F0602EvZvG3qidptpDz6X7HHnDIYEoHhXdO63Uojsb-iGBsItDuhuCK_78AaZokzrk3axeeVn_BZNOtjlo_azF5qoaJAW7tEUdJnsBhdFKbNjLvoEX8lQUnZaZTlf0J4
404,BuzzFeed News,BuzzFeedNews,"“I wish I hadn’t exposed any of my coworkers, but I didn’t know,” said one person who tested positive after multiple negative at-home tests.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Ftristan-thompson-paternity-test-khloe-kardashian-apology%3Fd_id%3D3012920%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1ecxLDi4c3d_EWGAH2KNi8nuDWaQ1jsgLTnNnMSTJptpeUhJ74S105YtE&h=AT1ID3nx9sONGo6ftUqN5xrA-FgOYxgEGqp7_vmsSfyNu9Ca98rSTWuFtJgiQFuPA1pwfnwP0HFFoBmSYmgt_CcbbaPvnE7QvYBTDb5v5mcL-WkZewbyk33O_FFm34dlKR_UH_DLAHvp2mrLLTo_&__tn__=%2CmH-R&c[0]=AT02bdzAF0ejBHNXUE-1dHK4DDvjV7cbhs2XmVbb3N1z04HUZ1qlVoLlMVsM_YgavTubFpZTCgQ6Jouiy0fXzbsRxCE1F4weQvi211zax5ZIUWB0h3XbGfYYTWxqYoIVaVVgOyw5mL29t8r3zNBVb1xFMb_45ST-DXPe4QIBPR2J64g
405,BuzzFeed News,BuzzFeedNews,People were stuck in their cars for almost 24 hours in Virginia following a winter storm and more nightmarish factors.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbenhenry%2Fharry-potter-return-hogwarts-emma-watson-emma-roberts%3Fd_id%3D3012751%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0MJ4IGgWldEZR-3ciVEUy2rxIRAOoqpZxEPQ7bBJKX0Ay_0OoPTqZ_-PY&h=AT1TD-6qM8QgnCWbvfmsYkNaSQRjsG3XBAtqfVJCiaK7N8yNVjTz8KwbgNeg2LQWUBsVXsCo4t4_dZiZvyzvzcWT_nK3Cj8Zj8SQLeCezYHg8z6Xs0uYVfAZTzBG4GmPUXxd-JXHfi1pddsQvMO1&__tn__=%2CmH-R&c[0]=AT3Qozga8Ad0hxT1jjLSV8YuAJsq2i49ckbkms6NuL5DkjCI6US6lFhiAev_Fcn3wRoH4puvaWNf2xcuXNt4Sz3sAmEuEvN8OfVLVR2yhVsSqbOZwFGzzlvAszIK0HcnrVovb_eMaYD3PY6YtArg1PFfZK1Rh0VzqVTK5bKqTdXjlQ4
406,BuzzFeed News,BuzzFeedNews,One of the creators of Google Glass has been experimenting with a high-tech dental retainer that works as a communications tool by tracking the movement of your tongue.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellendurney%2Fandy-cohen-spoke-out-after-drunk-on-air-nye-rant%3Fd_id%3D3012701%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT1ACXiagcfCWSevAfakqr9njJ7zqVN05ycHk6Tz0GpIkR653peVcYND0b4jTsLrcQ_ll3YfOLKSZj19sP-5hbJaIl1OAI8wPFc1gBUwjVkrSz0sNktvniIbX7NRbnQd8ep_HaQmTjrgYM6rqgPR&__tn__=%2CmH-R&c[0]=AT2XUZpq551TTOkZzLVQP5cDSYIfZ87BV2BqN60wvUbQMX70JB-gL5FGxaUDhYzKGX05z6bNpE5pnch2fLyIKixoouICMWc5TFYHBuKqgCP3ZDIDSTlERQsHYWjE3pcj9g0SvMPGasqiMcLPbbHLhEN86gavOlB2Ee1D4BKmDH0NBW8
407,BuzzFeed News,BuzzFeedNews,"The MCU never really deals with the ramifications and implications of the blip, but this is maybe not so very different from what it's like to live through surreal, unbelievable events.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fskbaer%2Felizabeth-holmes-theranos-verdict-guilty%3Fbffbnews%26utm_term%3D4ldqpho%26fbclid%3DIwAR1HAn1IN8NtwjyIrAOYJJ-LIHl04tWENJuC1Zz8usnv3Wu7YqyCBOD6Q3M%234ldqpho&h=AT004ylryRxTYxi4f8WoEHg8NOsHTTaNsZdQ8T0PSKUUV0dqb6Bq0i19a3Cx1BrIgbLpvv4_Cv8vQRspqmu_E4Ofv214WiXZR3H9pUWVbICDn_NdHN8SahwQjYdlRdVT6EXavt_PUi_OfsInmy7N&__tn__=%2CmH-R&c[0]=AT2BAl2lEH4cktNB9SIl0PQmqVCoeasEJpPTIKAhDjM3SlHar3RVz1224hTH9ledRmPLYOg0whsaEpuIWBE_0wM1qp74qIfu0jkooZ_PvT464ATjY9XfJ9kk9byIPpZcH4IV5Yp0snM-dsjzyBWLSYlcpkopTFtSoYccyHi63mYUzUI
408,BuzzFeed News,BuzzFeedNews,This penguin couple went on a date in their empty aquarium ,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fsome-of-our-favorite-photographers-shared-their-new-years%3Fd_id%3D3010599%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2uihDomQGpyndkbdm4V4mHwOvgPlrFDZlXTGEyi1omJw6fZmyjHUilFl4&h=AT0-nx719AS7u5pTSRiLUpYdZkIaj9vnU6QfXjHeDCSJzftHIKSGvQF7KlFt7rai0MFCtQUkfu0hJEZvxhIxtW2QOQawbpxBOlZKTvrnrkbMCtPhuEQpuU_1ejj3Dw3rpDf-GwaBscJTfFC2JS3X&__tn__=%2CmH-R&c[0]=AT0-cs75VbjOtx40sWiqyMxkJJwyS6Ujmf9G7BQwE3RoVA9R2-Gzi3H0yXnJz-xGhM2-8288qNeYyl_8WdK5Ma7olsRnG5xtTRdHHu85GpZ4OSMzZle4W0nkAp71mw4acGIvA5e3R2wmPQoqgJI4BQT9o4nQk3qsSFP9i_OnizzTBVE
409,BuzzFeed News,BuzzFeedNews,"“Khloé, you don’t deserve this. You don’t deserve the way I have treated you over the years.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fcolorado-fires-snow-deaths%3Fd_id%3D3008937%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT1bLgWxXHhbxqc7QxlIAwUyHXgyLm7ifhiBmRZNXXTUB2OT1ejqDgNAGq7nYVQ6N_5D52McKTRcX2nb1CvgtMpiQ3rIZhiOx7leB9DTXZ49Ljfb8aiz_8muqQ8FbhpM_FUOkUmlLip4aU63B7iY&__tn__=%2CmH-R&c[0]=AT2xeOUWHZr0hyRMFboeQeCTcTl4rXzWCVpW_pRIMqbDXLOpGINDHPohRzyPh7mvA4UoIsXDEsfAssXShABtNcOCNtwTTyqji5FplNM3lw2XeVY2ArJ8mqwXdX_ex-uHetcLyy6ZeLozyY2_vR9EeEX4GVTKJmT0BMdovy76T_ecUPA
410,BuzzFeed News,BuzzFeedNews,What’s the punishment for storming the Capitol? A BuzzFeed News analysis shows judges are struggling to figure it out.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fnegative-covid-test-cdc-isolation-asymptomatic-fauci%3Fd_id%3D3008706%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1WWjHJ8M70ONFN4ggy0Pma6UjRS1IB5r9pXAGFOyHOAaLOWG2fu_5QHcc&h=AT0Nbw6X8P8VYB8AJLs5ZUAy_CfDHg7YyB4qLiagcH2xBXlEWtpHgiQeCmOHxysaP6R5ZfiIDxcBW0ztoXJQMUYWqhhnQiHnbaJLRoWbTCdPOdx3tJRztln2RUmNXihQeJKbChEQgYN4zCO1IMoZ&__tn__=%2CmH-R&c[0]=AT1Y35zj_XIaknrzbx0kMZ5gjuEjYfp1gCsUfD81dOfcgLgy1bqbZNmXcW4qiVHZufLMPbIImIPVa1-5gVQfvZ-CqPzq1BkPWzX_CAwGEOT0-ZQUT9rWUAV1H9kjo4qy5ZKpm-VwNiaOYVcOuVsG9z5F7S_i1RvP_QjnO1Ni9xotBko
411,BuzzFeed News,BuzzFeedNews,"New year, new photo resolutions: We talked to 14 photographers about 2022",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fmarjorie-taylor-greene-twitter%3Fd_id%3D3008568%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0M2PbfY-Yi0HAL6MLDziiKqiL1gJJ61MZ0CIvvq0IumlQVmT-04WDlWuw&h=AT2N1awqKbbBJajwLjVAdNnzvvM8xLjqibUtNU7g1XoS5dt38cSau3gr_BDjEE3xShSo2khdTARjDbprvhDBGSoedm3G5M6VKmhJW9efGvJsXdEXWvKDLDI7n-R8690JrUKBH6fwFN3GvLa_zaiU&__tn__=%2CmH-R&c[0]=AT1Aa3UbZaqs-yI_FDAWfpx-mLyQ6II111O01iJq30x4iqaHsXaT0lsN86JSG6yQSHhYil48jAe4KQ_mdNvZCfcJHMSIA9BVQCRD04AMJ53iEw8pFk-FuCAeLDbTpI622D9iZF3u6uzqirMLu9MVlTUqDtC2cDW9Iqv0Ug9V5_kF-X0
412,BuzzFeed News,BuzzFeedNews,The horror gridlock along both directions of the 50-mile stretch of Interstate 95 was the result of a nightmarish confluence of factors.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fkatherinemiller%2Fmarvel-mcu-world-ending-pandemic%3Fd_id%3D3002915%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR20BchfRylSHAGvdYEYVn8hfubk9S0rhkI5cMZYF2Ybni1SaY-1kT4P8Yk&h=AT3K_xBzDpKJAwHnStmKvEtizarQx-6kje2T4Hi9TNI5wTOUVk-DaDmzAegeAXSJo2T2pYCg_azZeF5DpOxnIheN4OVL9bzUlBBK5fHMW7i2ZCHSlCzV8d50N4k1hU1vS3c7KGYSbRX_E8aOweap&__tn__=%2CmH-R&c[0]=AT3RxHBKkfPenG-fECPwEQQADeGF_02L20mDZFxnpdedzy7DoyFkmpSHAS_06VVIH1zIBK5GSPK6KTEHOq8JwtPy-Yc9Q3EHr3Zhs6zAstSUnLA_DeYWyRkljVS8XyV3sYXHOSEG9xhUTXB1iM-TMJefUFSmM32VI8ut8QTJ-ScXqdg
413,BuzzFeed News,BuzzFeedNews,Tristan Thompson apologized to Khloé Kardashian and said he has the “utmost respect and love” for her after a paternity test proved he’s the father of Maralee Nichols’ child.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Femersonmalone%2Fbest-news-corrections-2021%3Fd_id%3D3002900%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0L9arxuxd-oK4KmB-bnmByIYv8WUuhHZDhTBjGAWH7BURx64DshfReMiY&h=AT3JIw2v3htJUQ9rHsvNm_VFnrzUwZLFdQuYcFOfZ6lsjhvXeN44_Y9Ynn7B_w3Zihw41jI4t1euIb03sDeeh2BBi2UcznMnXbXG9GmRDNR50Qm3fW5TCntwtbC6D5TuUfNmKdg4zcVuPuMTa2MT&__tn__=%2CmH-R&c[0]=AT2okvJX9mFWmCQ7T4CJWy187ocv9HRZE56veln-Or8LkRdHg3l5D10hyqOABybTBx6-S1wKvhLTaYsA72ZVaQTUf2flQClyts3gFLaWT3O7vqOTDQ1rzCR9pe6pew_MutIDmEu514DHX-XoX5Cp9ujVJw_glrKGdCGyU8VY8wfftMk
414,BuzzFeed News,BuzzFeedNews,“You brought an editing mistake of a mislabeled photograph to our attention.”,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fkenbensinger%2Fmichigan-kidnapping-plot-fbi-agent-business%3Fd_id%3D3005223%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR20BchfRylSHAGvdYEYVn8hfubk9S0rhkI5cMZYF2Ybni1SaY-1kT4P8Yk&h=AT0fxwDJyUucCoLAviKA9zMj8eeQaV_AIdEQ0yi0be040bIF0cFUao5R-dFHsmJ-_aZnUunmthZzNoPfRiJaZfRa8svP_y7C5tPj8zf5Vuo-H9C1lexESROz5SFZ_Wk_OS4iffjcW2IPDA_BOMco&__tn__=%2CmH-R&c[0]=AT1m1Mfk_kpfNJ9ZOpvlGx9WnS6Eqa7qiv5J7OA-To8pdsL4JarAGAo_d7sAdQ4JcLKmPKPp4xIeQp-DYGkk0rMueRZZOBU2S1Md1ZjqwzSde-r3bRvviLCqD71fUeqqcX-1x8GdOOSOG-Vj9fTsMO-3sguT2JKW57IqiXmvKdxvByY
415,BuzzFeed News,BuzzFeedNews,CNN confirmed he will return to host the NYE special again next year.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Femersonmalone%2Fbuzzfeed-copy-desk-language-grammar-quibbles-bits%3Fd_id%3D3002899%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2rFX82B9KRO-Ht_-J5x7iuPq4u5ESCVlf6-38IVa8W0Mq6jQdeyYyKSvg&h=AT2FIEYB4mNm1WeWDX5W3ig2VWZMcom8TPtsnB7_Mx7VKwzpBe3qBj1j1O-KvqocGlmHNqvqpTMfinI6k0dIs517RNFZCpt-1dLYwxwZPvYdJcU8qPfjitR7urKGkwV3Lc7U9qpBmBg8A6YcvPTh&__tn__=%2CmH-R&c[0]=AT0pzJxwvkVwqis-cqGJOHaCotrNcR05i5vGH6njZ-C2j1LrmAbpoqjqNgSrrAR_zPOIfouq-0VMHFe7X8Nbs3iIpWzUAaxQ5fbdnxtjv-8tEtsbRT1DqFlSGl3y_W3fEyxXc8KfFnp-MhpVuiodfY0LvLaRpDY5ypWHKwoL7qR8tyU
416,BuzzFeed News,BuzzFeedNews,"The verdict came after a lengthy trial that featured testimony from more than 30 witnesses, including Holmes herself.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fkatiejmbaker%2Ffamily-guardianship-plain-language%3Fd_id%3D2997347%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR25gEjRzpzoEd089CnVR74UnMLxmuBakF_qqF7tqVqc7mJDVEYbDlU3u1g&h=AT2tNLQfXD1nfxnsALNp-HTeVh3wCH5oNE5vQvm-nD5sEPDeUX3bjgrEhIIw-IqHS-ht3fHa40x4HvgNUdncrYjnoNoV50xZxbuEoUTBAERKF6kPfXgYCSEzE9pDovZs6EuRtj-uKuDvav8cih5U&__tn__=%2CmH-R&c[0]=AT2VSSif35QNteGAiFY1x7h9r-ru2cSIa2MiiN4__t9fImhOmAkha-FI5SVsJmh6yHRFYbtPpW2pBrZf20Qg4AKdDGjmazU6FWoAMeIgonrb9Cg7314K96liNVUIrbRnPm7dm4G5u2BR7sQ48LzF5vcz7GQ-c_c6EhnHbkGE6w33ZoY
417,BuzzFeed News,BuzzFeedNews,"""I’m sure I will look back at this resolution and laugh on Jan. 1, 2023, as I’m changing into a full hazmat suit to go out and take photos amid the virus's 100th extra strength mutation.""",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbuzzfeednews%2Fthings-we-loved-2021-gift-guide-recommendations%3Fd_id%3D3002898%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0hHIg_ycPuO5o27X70_xHUS-TZYeLOeDc-Y8PRphgbzYH8dx5uuWJKQLw&h=AT2uqmZrMlcuW2ak5iU4uWVbdzLv6MW2myuSvjqn9-rZzBpabQoPZiXfOOlxidQqTEyoudwlyLBbxLzIu64MAjsRrrhBEBxv89hr9RV9-VZXLrAw6n7dmV4vqC0XtPCY9db19LcW69LTX0-5yxss&__tn__=%2CmH-R&c[0]=AT0FTAvp-S9LF_-zJD-NybjfFAyoBL_5HIREGtan1JlhUnbSiWbKT_k4K-6CvtVNlMpXGe6I4Ik2VzSqfWqx2Rm40LUoJK0Y2Rk4eKRB0b514V5dNpNZfQZYtCWEW4Km1EpXPGXol5hhUQD-YON9s1rXoWOp1iEl7Gk-3InyZ5iKhTM
418,BuzzFeed News,BuzzFeedNews,"“In a few places there’s still smoldering debris and smoke partially covered by snow,” Gov. Jared Polis said. “It’s really an odd and disturbing juxtaposition.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fzoetillman%2Fcapitol-riot-judges-accountability-trump-insurrection%3Fd_id%3D3002896%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR29iS3DdqXcX4YRMq2AeeekFi4ujnB1sQUnoj5TtZE7iHY1CRXFhRYCK2E&h=AT2jDUlu6Ms8t044QbH7DKcgemCKyM9P3jnN30PblEtkpS3g1BMCKvOCrRAVJ5XTPR_lwmPF7vRJ4wwJ3X56WSbWZIajD20AnjpxnPyGnvt5rkrSz06Szkm3GVsyWIBBV0uyv0ezKVVh-ZV2QU7e&__tn__=%2CmH-R&c[0]=AT1YhKBYV3g12x_-LliwGTcChug44U_-LpRVHjk6p9Zg7U3SuCtdw12HA6b4Tay0NkshDOjz7f1aygKDGqli6J-FSPIjoRin3LzZdJY2oM1CDPNJHWfnHL8cXSWLzmyORzIZyozRYioDxuTcgZ4qIxvIRt84TyX2GpPPbRvRNQXjdzU
